T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2490	0.100665	0.105708	0.098107	0.100300	0.106915	0.108666	0.109123	0.108233	0.111332	0.107586
2500	0.096271	0.107257	0.092113	0.098670	0.110260	0.110354	0.110600	0.114591	0.109755	0.105435
2510	0.094583	0.103092	0.099343	0.095516	0.099292	0.107069	0.106320	0.106149	0.107465	0.107705
2520	0.091616	0.107986	0.094187	0.098330	0.106773	0.106104	0.107047	0.101862	0.106148	0.105769
2530	0.087389	0.108820	0.097848	0.094800	0.102196	0.108232	0.105777	0.104490	0.105437	0.108331
2540	0.089196	0.108774	0.096829	0.094645	0.106284	0.107123	0.107858	0.111655	0.105230	0.108180
2550	0.092498	0.106893	0.091888	0.095425	0.109915	0.106985	0.108209	0.106657	0.110654	0.104044
2560	0.089939	0.103909	0.090569	0.091328	0.106785	0.107227	0.105984	0.105014	0.112487	0.108325
2570	0.090391	0.107425	0.090842	0.089007	0.101318	0.105407	0.106242	0.107347	0.104169	0.107581
2580	0.096391	0.107869	0.093820	0.091798	0.107612	0.103780	0.114056	0.105626	0.109298	0.108351
2590	0.088781	0.115097	0.091316	0.092387	0.101095	0.105910	0.110162	0.109298	0.104310	0.112033
2600	0.089266	0.105281	0.091432	0.088266	0.107047	0.107784	0.112005	0.104523	0.107343	0.109959
2610	0.091516	0.108894	0.092108	0.094843	0.096825	0.107903	0.111893	0.108194	0.109962	0.105491
2620	0.088306	0.108069	0.089619	0.089738	0.102211	0.104057	0.111578	0.103974	0.108550	0.109092
