T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1230	0.170364	0.163369	0.147682	0.155276	0.158673	0.158173	0.166367	0.153277	0.161871	0.158673
1240	0.160472	0.174860	0.149780	0.154376	0.153977	0.157274	0.164868	0.157674	0.157774	0.157774
1250	0.169564	0.171163	0.154676	0.155376	0.156375	0.153877	0.159173	0.157574	0.159972	0.158573
1260	0.168565	0.167166	0.154077	0.161871	0.157574	0.150879	0.155775	0.159572	0.167966	0.166867
1270	0.159972	0.166167	0.152478	0.154476	0.159472	0.150679	0.164169	0.155376	0.164468	0.157974
1280	0.162070	0.165867	0.157674	0.163769	0.152078	0.144384	0.163070	0.165867	0.161871	0.163669
1290	0.165268	0.169664	0.154876	0.160871	0.153577	0.156175	0.155576	0.155975	0.167966	0.157974
1300	0.163869	0.170464	0.156974	0.158074	0.151379	0.151179	0.163769	0.155376	0.165368	0.156275
1310	0.161371	0.163169	0.153577	0.159572	0.154676	0.156175	0.158473	0.155176	0.161771	0.153277
1320	0.158173	0.165667	0.158273	0.155276	0.158173	0.157174	0.161671	0.154876	0.163070	0.159472
1330	0.165867	0.163769	0.151579	0.150879	0.159972	0.147882	0.159472	0.149680	0.159173	0.153177
1340	0.170164	0.166867	0.154177	0.147682	0.158873	0.152578	0.168165	0.158074	0.159373	0.152678
1350	0.161671	0.161671	0.149081	0.154576	0.157274	0.147082	0.162570	0.150879	0.156375	0.163369
1360	0.166567	0.159273	0.154376	0.153977	0.163369	0.152878	0.167566	0.152278	0.154976	0.159472
1370	0.157374	0.155576	0.155775	0.151679	0.160372	0.151279	0.167666	0.153777	0.155276	0.164169
1380	0.157774	0.157974	0.152678	0.152178	0.160771	0.152678	0.161471	0.157574	0.157674	0.168865
1390	0.157874	0.165568	0.155775	0.155875	0.156575	0.152778	0.169365	0.159073	0.163369	0.162770
1400	0.158573	0.154177	0.158074	0.154277	0.157774	0.149580	0.161271	0.158773	0.159073	0.166667
1410	0.150580	0.159073	0.151978	0.157874	0.162770	0.158273	0.171463	0.169265	0.158873	0.160472
1420	0.155176	0.164768	0.160572	0.155476	0.153477	0.150580	0.179856	0.156775	0.159972	0.164069
1430	0.155875	0.158773	0.155276	0.149580	0.154776	0.149380	0.166867	0.160172	0.147382	0.159572
1440	0.154776	0.153277	0.150480	0.153977	0.160771	0.149480	0.162870	0.159073	0.148381	0.150679
1450	0.158273	0.149281	0.155675	0.142986	0.159073	0.145384	0.162670	0.159872	0.160671	0.156875
1460	0.146982	0.161171	0.156275	0.149380	0.157874	0.154776	0.163869	0.171063	0.158973	0.154576
1470	0.160572	0.156075	0.153277	0.151479	0.165867	0.151079	0.160072	0.161771	0.150779	0.150580
1480	0.153577	0.162470	0.155975	0.154077	0.162770	0.154177	0.161671	0.155675	0.161471	0.153877
1490	0.160472	0.163369	0.148281	0.149081	0.167466	0.159772	0.163969	0.158673	0.158473	0.150180
1500	0.160671	0.159672	0.143485	0.154576	0.163769	0.156275	0.156974	0.158173	0.159472	0.156575
1510	0.145983	0.158973	0.154177	0.150180	0.160971	0.159572	0.158573	0.156075	0.162070	0.148581
1520	0.152978	0.159073	0.154177	0.151379	0.164968	0.161671	0.160572	0.155775	0.157374	0.152278
1530	0.152578	0.158373	0.165867	0.147282	0.162270	0.157974	0.163169	0.155076	0.154976	0.157174
1540	0.155675	0.169065	0.163369	0.144984	0.159173	0.162570	0.162370	0.149480	0.151479	0.156575
1550	0.164369	0.163869	0.164269	0.150480	0.165268	0.153277	0.164968	0.153977	0.156375	0.158074
1560	0.148281	0.161671	0.158673	0.148581	0.167666	0.157674	0.163269	0.148281	0.158673	0.154776
1570	0.155376	0.167366	0.156275	0.158373	0.166966	0.152278	0.162470	0.156475	0.156375	0.157574
1580	0.145883	0.166567	0.166467	0.158273	0.167066	0.159572	0.162670	0.155576	0.164269	0.160671
1590	0.153877	0.170863	0.158173	0.155775	0.164868	0.161771	0.158673	0.155376	0.152578	0.162070
1600	0.149181	0.166267	0.158973	0.152878	0.158973	0.152778	0.159772	0.158773	0.157974	0.158573
1610	0.154876	0.162370	0.162170	0.148881	0.169165	0.160871	0.160971	0.162170	0.157074	0.149380
1620	0.157774	0.164468	0.162870	0.150979	0.161871	0.154576	0.159273	0.164868	0.162470	0.153377
1630	0.152878	0.163469	0.163769	0.155076	0.162870	0.147182	0.154876	0.160272	0.158673	0.158373
1640	0.155775	0.166067	0.153977	0.148581	0.159572	0.153977	0.160771	0.155376	0.157674	0.149281
1650	0.156775	0.166966	0.157874	0.144185	0.161571	0.152378	0.161871	0.160272	0.159073	0.158173
1660	0.163869	0.165468	0.157674	0.144884	0.158573	0.157674	0.151079	0.166767	0.162070	0.149980
1670	0.151579	0.154776	0.160971	0.143385	0.157074	0.155975	0.157974	0.162170	0.162170	0.148981
1680	0.150779	0.167766	0.153577	0.143485	0.155875	0.152078	0.155476	0.161271	0.156974	0.149880
1690	0.155576	0.164968	0.157774	0.144784	0.142186	0.151679	0.157074	0.164868	0.159173	0.155576
1700	0.157874	0.163369	0.155875	0.144884	0.150280	0.151978	0.166567	0.155675	0.157574	0.158074
1710	0.150879	0.166367	0.163369	0.147782	0.152878	0.155276	0.163869	0.154177	0.162470	0.150180
1720	0.151978	0.167166	0.154776	0.149181	0.145783	0.150180	0.167166	0.153177	0.154676	0.154277
1730	0.157674	0.162670	0.160971	0.149281	0.152478	0.147982	0.162470	0.151279	0.158173	0.151679
1740	0.152878	0.159872	0.152178	0.151978	0.147182	0.148181	0.158873	0.156775	0.159572	0.146383
1750	0.166767	0.164868	0.161671	0.149181	0.143885	0.164468	0.160372	0.159173	0.151379	0.154376
1760	0.169265	0.166966	0.155276	0.149281	0.149380	0.162070	0.164668	0.155576	0.150380	0.149081
1770	0.167466	0.172062	0.155576	0.151679	0.140488	0.164269	0.156875	0.158673	0.149680	0.147682
1780	0.163070	0.163169	0.156974	0.148481	0.144384	0.164968	0.155176	0.155775	0.154177	0.148981
1790	0.162370	0.161471	0.154077	0.142186	0.151179	0.166467	0.152878	0.162670	0.152978	0.147682
1800	0.163369	0.164768	0.152478	0.144085	0.146483	0.168365	0.151079	0.154976	0.159972	0.154376
1810	0.162970	0.162770	0.153177	0.146783	0.149081	0.168165	0.148581	0.161970	0.160372	0.153677
1820	0.165068	0.160172	0.147382	0.142386	0.150580	0.155276	0.148082	0.156575	0.165667	0.145683
1830	0.161871	0.154676	0.150879	0.138789	0.146483	0.163369	0.157474	0.167266	0.154277	0.148082
1840	0.161371	0.161970	0.147882	0.152978	0.142086	0.166367	0.155675	0.169764	0.158573	0.149380
1850	0.160472	0.157874	0.150779	0.144584	0.150979	0.160472	0.154876	0.166267	0.157374	0.144285
1860	0.155675	0.159672	0.154576	0.147482	0.147282	0.152078	0.156175	0.164369	0.156275	0.148581
1870	0.162770	0.169864	0.149880	0.142186	0.148881	0.151579	0.152978	0.157174	0.154177	0.149680
1880	0.159972	0.167966	0.152278	0.143785	0.158074	0.165068	0.163070	0.165368	0.159572	0.155476
1890	0.165767	0.171063	0.150280	0.146083	0.158074	0.152678	0.163669	0.164568	0.162370	0.151279
1900	0.152878	0.166867	0.146483	0.149181	0.153577	0.157974	0.154376	0.159872	0.159173	0.147782
1910	0.160272	0.168365	0.147482	0.154776	0.143585	0.166667	0.156175	0.163669	0.162370	0.150779
1920	0.154576	0.171863	0.152078	0.149780	0.159572	0.151379	0.154876	0.159173	0.159772	0.141787
1930	0.149181	0.165767	0.149480	0.154776	0.150280	0.153777	0.145484	0.164568	0.156675	0.145683
1940	0.149980	0.161571	0.154776	0.149380	0.148981	0.157574	0.155775	0.167566	0.160871	0.149680
1950	0.151079	0.158773	0.158273	0.151679	0.157774	0.159772	0.156775	0.159672	0.167066	0.149081
1960	0.152378	0.166167	0.149680	0.150380	0.147582	0.151379	0.158773	0.162470	0.154277	0.147782
1970	0.155775	0.173461	0.157774	0.160472	0.154177	0.157774	0.154277	0.162270	0.159572	0.153977
1980	0.149281	0.168465	0.148381	0.146383	0.156075	0.148082	0.158973	0.160572	0.161871	0.145284
1990	0.153777	0.169864	0.145783	0.151079	0.147882	0.154376	0.154976	0.158273	0.155276	0.145384
2000	0.151878	0.173062	0.148082	0.153377	0.143685	0.154476	0.157774	0.160971	0.154676	0.145484
2010	0.150280	0.162070	0.153577	0.150779	0.149380	0.154277	0.159173	0.149181	0.161871	0.146882
2020	0.152478	0.164269	0.155176	0.153677	0.155076	0.152778	0.152278	0.158373	0.159772	0.149081
2030	0.153277	0.162470	0.152478	0.153477	0.158074	0.155076	0.162370	0.157574	0.159572	0.152078
2040	0.152178	0.152878	0.152378	0.153977	0.156875	0.152078	0.158473	0.151878	0.160971	0.152078
2050	0.156675	0.159972	0.152878	0.140987	0.149081	0.156375	0.156775	0.150280	0.157374	0.157974
2060	0.162570	0.161371	0.151978	0.148781	0.152978	0.155176	0.153477	0.154776	0.162170	0.157974
2070	0.152078	0.168066	0.150979	0.140687	0.154776	0.152978	0.165967	0.161271	0.163369	0.155376
2080	0.149680	0.170863	0.155276	0.146783	0.153777	0.153977	0.155675	0.153977	0.161371	0.155775
2090	0.151479	0.162370	0.153277	0.141187	0.158673	0.152878	0.157274	0.152578	0.160572	0.158373
2100	0.154576	0.154376	0.151579	0.144484	0.158173	0.141886	0.158973	0.155176	0.160971	0.158873
2110	0.143585	0.156875	0.159472	0.140588	0.157574	0.155975	0.158973	0.154876	0.160971	0.157474
2120	0.146882	0.160771	0.157574	0.137990	0.155975	0.140987	0.160671	0.157774	0.160871	0.151878
2130	0.142486	0.159373	0.162070	0.148481	0.156275	0.145683	0.161271	0.155176	0.157774	0.162970
2140	0.144484	0.165967	0.153177	0.150280	0.152078	0.151079	0.154876	0.159672	0.166867	0.161871
2150	0.146483	0.167166	0.155376	0.151279	0.150580	0.149081	0.164868	0.152678	0.165767	0.158773
2160	0.149480	0.156475	0.150879	0.147682	0.151479	0.146183	0.165867	0.153877	0.161471	0.150679
2170	0.144784	0.163769	0.148881	0.154776	0.154376	0.155176	0.167766	0.157174	0.160871	0.152478
2180	0.156875	0.160971	0.152978	0.151878	0.154676	0.148681	0.163669	0.156175	0.155076	0.154976
2190	0.157274	0.165667	0.150580	0.151079	0.153277	0.156775	0.160372	0.159972	0.150779	0.155775
2200	0.151779	0.168365	0.151878	0.148581	0.156875	0.158573	0.162670	0.154976	0.152978	0.151479
2210	0.152678	0.163569	0.152378	0.148681	0.148581	0.154576	0.162770	0.152478	0.154976	0.151878
2220	0.149480	0.157374	0.157874	0.155576	0.149081	0.155476	0.161271	0.150979	0.151279	0.159373
2230	0.159572	0.164169	0.155675	0.158373	0.149181	0.150580	0.161771	0.153477	0.154576	0.158173
2240	0.156775	0.163769	0.151079	0.155675	0.159472	0.159972	0.160172	0.148082	0.151579	0.161471
2250	0.159373	0.159373	0.153078	0.151179	0.147182	0.153078	0.165268	0.153977	0.154876	0.151978
2260	0.157174	0.156075	0.152778	0.162970	0.157174	0.157174	0.153078	0.155875	0.154976	0.157274
2270	0.153977	0.153477	0.144384	0.162570	0.144884	0.149780	0.154476	0.157274	0.149081	0.157074
2280	0.157874	0.160472	0.150679	0.163669	0.147282	0.155276	0.162070	0.156775	0.151079	0.149181
2290	0.153577	0.169265	0.151878	0.161071	0.146183	0.156375	0.160472	0.159373	0.153777	0.142786
2300	0.155775	0.156075	0.146283	0.165368	0.148281	0.156075	0.164269	0.155875	0.158973	0.153477
2310	0.154177	0.156075	0.144384	0.162870	0.144884	0.154876	0.159972	0.151079	0.152678	0.152078
2320	0.156275	0.159273	0.148281	0.159472	0.144784	0.151179	0.159273	0.152778	0.153877	0.151579
2330	0.151079	0.168165	0.140787	0.158373	0.148181	0.149281	0.162370	0.149880	0.154177	0.154776
2340	0.156475	0.156675	0.151779	0.164069	0.152678	0.149580	0.166467	0.158473	0.159572	0.152478
2350	0.157274	0.159672	0.154277	0.159073	0.149380	0.161171	0.161271	0.154277	0.164369	0.154676
2360	0.151878	0.165068	0.149780	0.159672	0.151679	0.153078	0.165068	0.160172	0.157474	0.151878
2370	0.154876	0.162970	0.152278	0.157874	0.149980	0.154876	0.160971	0.161871	0.163169	0.149181
2380	0.148981	0.158773	0.156175	0.163569	0.151079	0.151079	0.155176	0.160472	0.158773	0.152378
2390	0.150180	0.158873	0.149380	0.151079	0.151579	0.153177	0.159472	0.153477	0.170264	0.157774
2400	0.151179	0.160871	0.153577	0.157374	0.148381	0.148581	0.156775	0.157674	0.161471	0.145084
2410	0.149680	0.155076	0.156575	0.163669	0.146083	0.145883	0.162270	0.153477	0.166067	0.152578
2420	0.148681	0.156775	0.154876	0.161171	0.143185	0.154776	0.155476	0.153777	0.155875	0.151479
2430	0.154177	0.160272	0.161071	0.160871	0.146283	0.150979	0.147282	0.157674	0.154776	0.149880
2440	0.150979	0.143685	0.156575	0.163070	0.147582	0.155576	0.152278	0.157774	0.155875	0.160172
2450	0.147582	0.149081	0.150779	0.164369	0.151679	0.150380	0.151779	0.155875	0.158074	0.159772
2460	0.151279	0.146982	0.148681	0.169764	0.156875	0.145783	0.157474	0.156575	0.155875	0.154077
2470	0.147982	0.146383	0.163569	0.162470	0.151479	0.155376	0.153777	0.152778	0.156475	0.152878
2480	0.143585	0.146283	0.152978	0.167066	0.147682	0.159073	0.159772	0.148181	0.163070	0.150480
2490	0.146783	0.150180	0.149480	0.168165	0.148681	0.155276	0.150180	0.152878	0.160072	0.155276
2500	0.153677	0.158473	0.142486	0.165468	0.149181	0.156575	0.150679	0.153477	0.159572	0.150979
2510	0.146483	0.148381	0.147482	0.161970	0.145384	0.151978	0.150580	0.151279	0.159772	0.155675
2520	0.151079	0.149780	0.145883	0.159472	0.146783	0.155276	0.150480	0.146183	0.158273	0.150580
2530	0.145084	0.152078	0.144584	0.148881	0.143185	0.152278	0.145883	0.153977	0.155675	0.149281
2540	0.147382	0.156775	0.141287	0.152378	0.143585	0.152378	0.148981	0.148981	0.148481	0.156175
2550	0.151479	0.154976	0.140188	0.156375	0.152878	0.157074	0.149480	0.160572	0.154676	0.152978
2560	0.144185	0.158573	0.147082	0.152978	0.140987	0.152578	0.144384	0.151079	0.156175	0.151279
2570	0.142886	0.154177	0.139888	0.148481	0.142586	0.149780	0.149580	0.154177	0.147882	0.148481
2580	0.142786	0.148581	0.141986	0.151079	0.146483	0.143385	0.155276	0.148481	0.155476	0.155576
2590	0.143485	0.156275	0.137990	0.153078	0.147082	0.155675	0.155376	0.155476	0.150380	0.149980
2600	0.144285	0.151279	0.135691	0.150480	0.149480	0.156475	0.151079	0.153277	0.154476	0.158673
2610	0.142286	0.151779	0.143885	0.146882	0.140787	0.159373	0.147482	0.154476	0.155276	0.154376
2620	0.144384	0.163669	0.148281	0.148181	0.140088	0.151079	0.149680	0.149780	0.157274	0.154277
