T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1880	0.124200	0.098167	0.142627	0.100367	0.087561	0.102247	0.109201	0.116259	0.131965	0.116820
1890	0.121618	0.094463	0.138435	0.099885	0.089460	0.102832	0.109960	0.109616	0.133834	0.110923
1900	0.122028	0.101544	0.144213	0.102313	0.093461	0.099101	0.105877	0.114963	0.135576	0.112084
1910	0.123342	0.097115	0.140972	0.103230	0.091312	0.107409	0.105399	0.111649	0.134858	0.106963
1920	0.124718	0.096205	0.149398	0.103557	0.091229	0.103676	0.105790	0.109106	0.134647	0.115243
1930	0.122386	0.099750	0.143819	0.102665	0.093422	0.096865	0.100452	0.114136	0.136997	0.112673
1940	0.120139	0.094991	0.143617	0.100333	0.086523	0.098870	0.103975	0.111516	0.130336	0.110473
1950	0.121658	0.098352	0.141874	0.097476	0.090409	0.101339	0.099697	0.110071	0.129388	0.113144
1960	0.115805	0.094178	0.143086	0.100898	0.092131	0.102504	0.107543	0.109959	0.132028	0.111428
1970	0.118130	0.095180	0.145244	0.105089	0.088342	0.099514	0.106378	0.107775	0.127684	0.114472
1980	0.117713	0.093579	0.143117	0.100996	0.094567	0.099668	0.104543	0.107615	0.132080	0.110493
1990	0.120054	0.093709	0.145801	0.098892	0.085474	0.098045	0.103593	0.113990	0.125492	0.111540
2000	0.114912	0.095315	0.140651	0.097427	0.086781	0.103275	0.102717	0.108525	0.130142	0.109215
2010	0.122549	0.089966	0.142391	0.097063	0.089618	0.098832	0.103825	0.110377	0.130732	0.105422
2020	0.114996	0.097783	0.144008	0.098808	0.093243	0.098953	0.101903	0.106397	0.125603	0.104185
2030	0.111526	0.091135	0.143532	0.099454	0.089161	0.100855	0.104554	0.107323	0.124467	0.105658
2040	0.116811	0.091208	0.145523	0.096795	0.086074	0.099403	0.099383	0.109073	0.126094	0.106543
2050	0.110858	0.097684	0.143983	0.097487	0.087147	0.101099	0.101386	0.108800	0.125104	0.100210
2060	0.114764	0.090582	0.142618	0.097708	0.088417	0.103023	0.101596	0.110122	0.124109	0.107008
2070	0.114429	0.090176	0.145293	0.092747	0.087786	0.103422	0.098768	0.103806	0.128791	0.100000
2080	0.109011	0.088496	0.144419	0.095621	0.086484	0.102492	0.097254	0.104842	0.128525	0.100952
2090	0.115254	0.088468	0.144392	0.099287	0.084563	0.099166	0.100916	0.106768	0.123507	0.107383
2100	0.111550	0.086330	0.134516	0.096478	0.084930	0.100154	0.101697	0.107601	0.120647	0.101910
2110	0.106671	0.085703	0.141915	0.096213	0.083987	0.099011	0.098213	0.105313	0.125126	0.103646
2120	0.105683	0.086689	0.141146	0.092277	0.085043	0.101446	0.097890	0.109277	0.124581	0.107617
2130	0.108505	0.083587	0.141172	0.096335	0.084871	0.095552	0.102570	0.111093	0.126536	0.101111
2140	0.105471	0.085512	0.141480	0.096808	0.087587	0.099051	0.103353	0.106707	0.120692	0.097780
2150	0.106230	0.091067	0.142864	0.093285	0.082955	0.095648	0.100619	0.109433	0.122789	0.100260
2160	0.107267	0.084131	0.142907	0.092258	0.086753	0.091618	0.096606	0.107276	0.121280	0.101811
2170	0.104071	0.085100	0.138007	0.093835	0.086416	0.096392	0.099260	0.104085	0.122627	0.104146
2180	0.105392	0.082796	0.138926	0.091528	0.088177	0.093979	0.099660	0.102334	0.119025	0.101363
2190	0.105869	0.081625	0.137169	0.089443	0.087593	0.093945	0.097347	0.102029	0.122938	0.095951
2200	0.105262	0.079404	0.140969	0.092838	0.084971	0.095387	0.095203	0.103553	0.120339	0.100570
2210	0.101106	0.081178	0.141212	0.092026	0.084535	0.095732	0.104545	0.102591	0.116280	0.097911
2220	0.099372	0.082608	0.138546	0.088876	0.083149	0.094321	0.101614	0.100566	0.120193	0.099820
2230	0.100066	0.079182	0.140292	0.088641	0.085209	0.089293	0.098965	0.104909	0.109795	0.101883
2240	0.102621	0.082382	0.134581	0.089629	0.081342	0.092976	0.099661	0.096857	0.110755	0.096881
2250	0.098474	0.080512	0.135858	0.093651	0.082318	0.089051	0.101822	0.099784	0.112296	0.097168
2260	0.097667	0.077567	0.141794	0.087985	0.084711	0.097893	0.098549	0.099400	0.115308	0.100088
2270	0.098569	0.075555	0.138566	0.091481	0.083576	0.090945	0.096709	0.104526	0.107974	0.097912
2280	0.094437	0.075820	0.142167	0.095155	0.078878	0.095961	0.100401	0.100788	0.109504	0.091700
2290	0.099600	0.075537	0.140167	0.088986	0.082761	0.091289	0.099991	0.104130	0.114174	0.093928
2300	0.094984	0.071893	0.137455	0.094670	0.080895	0.089113	0.095043	0.102778	0.109449	0.098618
2310	0.095779	0.074066	0.138446	0.091983	0.078599	0.087861	0.094409	0.101618	0.108638	0.096905
2320	0.092929	0.074757	0.135581	0.088085	0.078093	0.087484	0.094092	0.096802	0.108278	0.093368
2330	0.095087	0.073002	0.132734	0.090818	0.078634	0.087197	0.098497	0.099669	0.106331	0.099210
2340	0.091106	0.078749	0.134884	0.093451	0.078029	0.088546	0.095436	0.101590	0.109568	0.096972
2350	0.095774	0.077164	0.135960	0.089260	0.081766	0.086364	0.096814	0.100366	0.105874	0.094663
2360	0.093351	0.074620	0.133653	0.089763	0.077812	0.085602	0.096168	0.098496	0.106536	0.096923
2370	0.092281	0.075083	0.135801	0.089653	0.078012	0.085639	0.097731	0.098018	0.111312	0.096522
2380	0.089295	0.077091	0.133822	0.091119	0.082544	0.085381	0.091551	0.100711	0.106616	0.093636
2390	0.088185	0.073569	0.135812	0.089664	0.083388	0.083189	0.094848	0.099036	0.104091	0.090799
2400	0.091116	0.075404	0.135816	0.092604	0.081381	0.080880	0.094771	0.100618	0.103372	0.095313
2410	0.089933	0.075255	0.131875	0.093363	0.079689	0.081503	0.095522	0.099374	0.109155	0.093755
2420	0.090154	0.075807	0.133841	0.087444	0.083239	0.081551	0.093359	0.102520	0.102393	0.086644
2430	0.083493	0.076071	0.125538	0.089816	0.082564	0.081671	0.090674	0.096260	0.102996	0.087472
2440	0.086572	0.074868	0.130732	0.088123	0.084891	0.083431	0.091989	0.097504	0.103324	0.088448
2450	0.085578	0.077171	0.130645	0.087665	0.080799	0.083394	0.089659	0.099550	0.101474	0.090338
2460	0.088023	0.073062	0.131478	0.078582	0.084640	0.082515	0.093400	0.095425	0.108965	0.087358
2470	0.086156	0.076900	0.135346	0.084056	0.087393	0.078574	0.087900	0.100527	0.105588	0.085710
2480	0.081143	0.072726	0.131399	0.089024	0.082953	0.080720	0.089144	0.100181	0.103349	0.086753
2490	0.086355	0.074423	0.130639	0.081520	0.081522	0.079815	0.088226	0.098969	0.100892	0.085096
2500	0.080904	0.072600	0.126748	0.079140	0.083768	0.081722	0.091671	0.097293	0.102601	0.088156
2510	0.082723	0.071661	0.127503	0.082375	0.084396	0.085875	0.088266	0.096751	0.101117	0.087095
2520	0.082798	0.072382	0.127816	0.083600	0.081144	0.075645	0.093158	0.097299	0.097599	0.081522
2530	0.083574	0.074922	0.125582	0.082698	0.083015	0.078930	0.088896	0.097189	0.100434	0.083899
2540	0.082041	0.074879	0.129058	0.083303	0.083120	0.083765	0.085797	0.096054	0.103013	0.087282
2550	0.084093	0.075013	0.131396	0.084129	0.081586	0.079163	0.086932	0.094685	0.100494	0.083792
2560	0.083293	0.075023	0.124354	0.083456	0.083147	0.077019	0.084554	0.093795	0.100784	0.089683
2570	0.083703	0.075471	0.122493	0.082791	0.082239	0.076555	0.084029	0.097499	0.102594	0.089036
2580	0.080915	0.070754	0.126597	0.082282	0.082869	0.075084	0.088761	0.092251	0.100740	0.088762
2590	0.075530	0.071981	0.120742	0.083704	0.081527	0.076953	0.089793	0.093382	0.103511	0.083410
2600	0.079199	0.070457	0.118897	0.079969	0.080608	0.078076	0.080038	0.086544	0.100923	0.088535
2610	0.079922	0.072056	0.122042	0.079601	0.080201	0.075587	0.089999	0.093489	0.098101	0.089464
2620	0.075120	0.068727	0.119742	0.085838	0.077210	0.076245	0.087690	0.088330	0.099619	0.087659
