T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2150	0.145966	0.171426	0.160144	0.143071	0.192592	0.162041	0.145068	0.142572	0.185004	0.145367
2160	0.145667	0.169928	0.163239	0.147863	0.187700	0.159445	0.136581	0.145867	0.186601	0.145667
2170	0.140276	0.172125	0.165036	0.145567	0.190994	0.156849	0.136881	0.144669	0.180711	0.140276
2180	0.147165	0.179613	0.166933	0.139677	0.183906	0.154553	0.138678	0.143870	0.185903	0.143271
2190	0.143171	0.176518	0.168131	0.142572	0.200779	0.151058	0.138279	0.138578	0.174720	0.138179
2200	0.140875	0.175120	0.177017	0.144968	0.196785	0.156450	0.147264	0.137480	0.170327	0.131390
2210	0.146466	0.175220	0.179712	0.144768	0.200879	0.143171	0.148263	0.134385	0.163039	0.131490
2220	0.151258	0.169629	0.182708	0.150759	0.187001	0.148762	0.145068	0.128295	0.174920	0.134884
2230	0.146565	0.172125	0.185503	0.156649	0.197883	0.141374	0.150759	0.133287	0.164537	0.137680
2240	0.152756	0.178115	0.175120	0.156749	0.190994	0.142971	0.144768	0.136282	0.173223	0.139077
2250	0.152756	0.172324	0.183506	0.146765	0.203175	0.142672	0.132788	0.129692	0.161741	0.139876
2260	0.151857	0.179413	0.181709	0.153255	0.199081	0.144469	0.143271	0.131190	0.163438	0.138878
2270	0.146066	0.168031	0.176617	0.152656	0.190895	0.155252	0.131889	0.141773	0.158946	0.137181
2280	0.140875	0.176917	0.168131	0.149561	0.191494	0.143470	0.129892	0.140475	0.160543	0.140375
2290	0.143770	0.179413	0.165735	0.151957	0.204972	0.159744	0.130990	0.138279	0.155252	0.148263
2300	0.145667	0.173023	0.167831	0.138079	0.199581	0.159046	0.125000	0.140475	0.151857	0.144269
2310	0.138279	0.183307	0.166234	0.152756	0.197684	0.155052	0.125998	0.146466	0.159245	0.136581
2320	0.148762	0.182009	0.159645	0.144469	0.209964	0.157348	0.136781	0.142572	0.156849	0.137780
2330	0.143271	0.169429	0.167432	0.142772	0.202476	0.154253	0.135783	0.144868	0.152756	0.139776
2340	0.143870	0.174720	0.166933	0.146066	0.194289	0.158946	0.142672	0.143570	0.142272	0.144768
2350	0.141374	0.160543	0.160044	0.140176	0.185803	0.157448	0.134685	0.142472	0.137680	0.134085
2360	0.143970	0.163039	0.176917	0.143071	0.182808	0.164237	0.136282	0.138179	0.139776	0.137780
2370	0.135184	0.158347	0.185204	0.150459	0.193490	0.149561	0.128095	0.137480	0.151957	0.135883
2380	0.138578	0.161941	0.169828	0.144968	0.189896	0.146565	0.130491	0.137680	0.145268	0.137380
2390	0.142971	0.155152	0.167831	0.150060	0.185803	0.144369	0.130391	0.139577	0.149461	0.141274
2400	0.146765	0.155351	0.176018	0.150659	0.188399	0.152756	0.129792	0.143271	0.144369	0.141474
2410	0.143770	0.156250	0.160942	0.149960	0.191294	0.159245	0.135583	0.142572	0.154852	0.133686
2420	0.140375	0.162839	0.172823	0.157149	0.186901	0.163039	0.137879	0.146366	0.162540	0.131889
2430	0.140974	0.160643	0.171126	0.160044	0.196386	0.167432	0.142871	0.153355	0.155152	0.136981
2440	0.148263	0.163139	0.184605	0.158147	0.198882	0.164337	0.147564	0.145767	0.164637	0.135084
2450	0.151558	0.171625	0.187500	0.166034	0.182208	0.170128	0.151158	0.139277	0.170627	0.134185
2460	0.150958	0.176617	0.178814	0.163438	0.199381	0.170228	0.152356	0.125100	0.167033	0.132488
2470	0.153255	0.167332	0.188399	0.168131	0.194489	0.164237	0.156250	0.126597	0.161941	0.142572
2480	0.153355	0.175919	0.190595	0.166334	0.195288	0.172025	0.154353	0.127995	0.165236	0.141274
2490	0.151158	0.172224	0.168830	0.170427	0.198682	0.174022	0.160743	0.134784	0.168131	0.134784
2500	0.155551	0.173522	0.177216	0.163039	0.201478	0.168730	0.155451	0.132388	0.166633	0.128594
2510	0.155551	0.169429	0.174720	0.171526	0.202376	0.167732	0.149661	0.134685	0.161442	0.137780
2520	0.152057	0.163339	0.181809	0.165335	0.196086	0.178514	0.143670	0.137780	0.161542	0.140575
