T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1650	0.012375	0.009911	0.007989	0.038197	0.015599	0.004730	0.013601	0.007497	0.004340	0.004229
1660	0.012139	0.011305	0.010177	0.036946	0.018645	0.005542	0.013852	0.007108	0.003758	0.003518
1670	0.012032	0.011745	0.010687	0.036295	0.019808	0.005216	0.016861	0.004878	0.003883	0.002241
1680	0.008754	0.013402	0.010674	0.037559	0.018001	0.004218	0.017977	0.003807	0.003919	0.002325
1690	0.009660	0.014027	0.007977	0.039013	0.018284	0.004103	0.018211	0.004068	0.003077	0.002339
1700	0.010229	0.013423	0.008015	0.035422	0.018591	0.005716	0.023532	0.004957	0.003073	0.002479
1710	0.009796	0.017692	0.007771	0.035006	0.019227	0.006017	0.023132	0.005210	0.003623	0.001915
1720	0.010449	0.020803	0.008003	0.033710	0.016005	0.004824	0.021649	0.005529	0.003552	0.001081
1730	0.008749	0.019759	0.007169	0.033662	0.013798	0.005098	0.022494	0.006244	0.005652	0.001681
1740	0.007462	0.021172	0.007590	0.029218	0.016604	0.004411	0.021798	0.005980	0.004969	0.001910
1750	0.007499	0.019204	0.006573	0.033518	0.014909	0.003915	0.022374	0.006505	0.004380	0.002350
1760	0.007961	0.019189	0.006453	0.035004	0.010840	0.004110	0.026099	0.005543	0.004636	0.003011
1770	0.007108	0.021151	0.006431	0.031379	0.011601	0.003204	0.027755	0.009065	0.005259	0.002534
1780	0.008158	0.022943	0.006355	0.034185	0.008456	0.003018	0.029890	0.010856	0.005166	0.003736
1790	0.006449	0.020794	0.007983	0.041271	0.008753	0.003321	0.025478	0.010836	0.005406	0.003082
1800	0.005328	0.018855	0.008579	0.039771	0.007842	0.003580	0.025436	0.009637	0.006387	0.002533
1810	0.003926	0.017108	0.008950	0.038340	0.009723	0.003702	0.027194	0.009355	0.006193	0.003004
1820	0.003450	0.017346	0.008762	0.041658	0.008975	0.004326	0.028667	0.011199	0.006390	0.003624
1830	0.002746	0.013086	0.007918	0.045131	0.006717	0.005053	0.027785	0.010775	0.005077	0.004376
1840	0.002920	0.010431	0.007434	0.046614	0.006024	0.004223	0.029356	0.009042	0.007015	0.004519
1850	0.003322	0.006952	0.006692	0.052806	0.004531	0.006493	0.030711	0.006351	0.006563	0.005208
1860	0.003968	0.006879	0.005849	0.052311	0.004779	0.006327	0.031896	0.007764	0.005815	0.005683
1870	0.002593	0.009324	0.005591	0.052579	0.003027	0.007151	0.033444	0.008413	0.005422	0.007124
1880	0.003830	0.011379	0.006955	0.054608	0.002862	0.007159	0.032953	0.011201	0.005469	0.006304
1890	0.005871	0.010696	0.007141	0.052026	0.003790	0.006247	0.031013	0.009694	0.004908	0.005323
1900	0.004520	0.010262	0.006463	0.053040	0.004390	0.005778	0.031088	0.011392	0.002939	0.006588
1910	0.003445	0.009191	0.007776	0.050080	0.004386	0.005742	0.034250	0.014420	0.003210	0.006458
1920	0.002335	0.009716	0.006996	0.049458	0.006215	0.004588	0.034338	0.012761	0.002818	0.006927
1930	0.002571	0.010393	0.007974	0.047646	0.005307	0.004879	0.029545	0.011573	0.003759	0.007208
1940	0.004495	0.009301	0.007601	0.048631	0.006733	0.003862	0.028589	0.008675	0.004637	0.006766
1950	0.005233	0.007495	0.009517	0.045335	0.006714	0.003827	0.030081	0.009576	0.006445	0.006828
1960	0.005338	0.008790	0.007496	0.037588	0.005316	0.005554	0.030143	0.012098	0.005834	0.008504
1970	0.004713	0.007960	0.009485	0.040807	0.004633	0.005507	0.032260	0.011274	0.006458	0.007116
1980	0.003267	0.006669	0.008761	0.039861	0.005618	0.006117	0.028477	0.011775	0.005805	0.007951
1990	0.003503	0.005133	0.009062	0.041352	0.007662	0.004151	0.028649	0.014816	0.006260	0.008235
2000	0.002882	0.007129	0.007430	0.043493	0.007797	0.003796	0.030216	0.015087	0.006937	0.006597
2010	0.002143	0.008439	0.006939	0.043733	0.009159	0.005199	0.031564	0.018731	0.008166	0.006877
2020	0.002269	0.008270	0.006749	0.039745	0.008203	0.004391	0.028016	0.020812	0.008638	0.007266
2030	0.001882	0.009985	0.007678	0.035340	0.008517	0.004273	0.026878	0.021254	0.008231	0.007185
