T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1020	0.499145	0.494080	0.508530	0.491301	0.505947	0.497036	0.535424	0.502818	0.497989	0.500102
1030	0.501598	0.494045	0.509268	0.496798	0.507474	0.496944	0.533375	0.502441	0.497041	0.502325
1040	0.503184	0.494556	0.508912	0.496245	0.507109	0.495549	0.533520	0.500182	0.498945	0.502328
1050	0.504072	0.497036	0.508123	0.494888	0.506838	0.497467	0.533686	0.499046	0.497343	0.500951
1060	0.506860	0.495803	0.511277	0.495837	0.507395	0.497242	0.530885	0.497900	0.497720	0.502136
1070	0.506263	0.491984	0.511366	0.496930	0.508761	0.499160	0.529134	0.498147	0.497679	0.502147
1080	0.509595	0.492013	0.510058	0.497592	0.507324	0.499060	0.526617	0.499753	0.497790	0.503769
1090	0.510618	0.492626	0.509619	0.494638	0.505956	0.494941	0.523775	0.500724	0.497101	0.505025
1100	0.506947	0.495201	0.512096	0.492012	0.505920	0.496655	0.518922	0.500625	0.494373	0.505636
1110	0.505459	0.494056	0.508257	0.487509	0.504136	0.500809	0.521807	0.498380	0.495488	0.505832
1120	0.503652	0.493256	0.507052	0.486108	0.503043	0.497798	0.519959	0.498833	0.495825	0.504355
1130	0.507273	0.494748	0.507751	0.477429	0.505531	0.499116	0.520033	0.502226	0.496394	0.504275
1140	0.509781	0.496358	0.506298	0.480202	0.504141	0.497880	0.521307	0.499289	0.495450	0.504500
1150	0.512491	0.495425	0.505431	0.479772	0.503768	0.500353	0.523974	0.498031	0.495364	0.504156
1160	0.510555	0.495019	0.506078	0.481654	0.503065	0.500059	0.517731	0.496281	0.495326	0.500356
1170	0.511718	0.496460	0.505860	0.478608	0.502612	0.498224	0.515464	0.497504	0.495452	0.498890
1180	0.512723	0.498966	0.506061	0.479275	0.501775	0.498562	0.514087	0.498833	0.494874	0.499131
1190	0.509692	0.500159	0.507744	0.482407	0.502684	0.498758	0.514531	0.498064	0.494625	0.500592
1200	0.509772	0.501180	0.508155	0.479120	0.505038	0.499976	0.516771	0.498506	0.498157	0.502492
1210	0.509338	0.502298	0.508485	0.476361	0.502301	0.504071	0.512920	0.498835	0.494362	0.504251
1220	0.509219	0.500792	0.503925	0.477199	0.501135	0.505511	0.514096	0.498829	0.495048	0.506458
1230	0.512166	0.497781	0.504917	0.473516	0.502514	0.506332	0.513939	0.499388	0.494851	0.508080
1240	0.511421	0.497659	0.505018	0.477187	0.503132	0.510300	0.511338	0.497254	0.494989	0.509989
1250	0.514216	0.500551	0.504601	0.478862	0.500517	0.507324	0.506927	0.495441	0.494849	0.509621
1260	0.514829	0.500143	0.504770	0.481060	0.498944	0.504021	0.506602	0.495227	0.495877	0.511083
1270	0.515087	0.500567	0.504715	0.483040	0.499858	0.506747	0.505151	0.494577	0.496649	0.506948
1280	0.517643	0.502887	0.506542	0.486773	0.503638	0.508518	0.509849	0.492148	0.494333	0.505716
1290	0.516505	0.503611	0.511106	0.488880	0.502161	0.507327	0.509663	0.495069	0.495444	0.508087
1300	0.515941	0.501846	0.512084	0.492290	0.502279	0.507966	0.512388	0.496382	0.495628	0.507848
1310	0.515912	0.501610	0.514040	0.489474	0.500163	0.508298	0.508207	0.494938	0.491542	0.508328
1320	0.514793	0.501758	0.515038	0.490998	0.502583	0.510287	0.509055	0.492361	0.488719	0.506360
1330	0.519549	0.500912	0.516961	0.490552	0.502786	0.507826	0.508757	0.489770	0.487652	0.502153
1340	0.518447	0.502522	0.516014	0.491210	0.502653	0.508742	0.508638	0.492468	0.489549	0.503078
1350	0.515583	0.502596	0.512623	0.492036	0.503022	0.507088	0.510259	0.495291	0.492496	0.505183
1360	0.516761	0.503122	0.514005	0.496331	0.500581	0.506216	0.513426	0.496191	0.494660	0.505809
1370	0.516191	0.503290	0.514287	0.494090	0.501395	0.502648	0.510354	0.493246	0.497882	0.504266
1380	0.514933	0.503130	0.515105	0.495723	0.500549	0.501299	0.508598	0.494743	0.495841	0.501584
1390	0.514337	0.503064	0.510649	0.494381	0.502457	0.499533	0.506544	0.494546	0.494376	0.502184
1400	0.514477	0.500437	0.511400	0.495908	0.503177	0.502524	0.508500	0.493539	0.491161	0.505156
1410	0.512397	0.502038	0.512993	0.499097	0.503315	0.503254	0.508984	0.494355	0.488639	0.507140
1420	0.507773	0.502447	0.515206	0.497769	0.502554	0.498833	0.507058	0.497259	0.489760	0.508606
1430	0.507250	0.503198	0.519591	0.499588	0.500142	0.495787	0.509921	0.495879	0.492141	0.506609
1440	0.511757	0.504478	0.517861	0.499637	0.497141	0.492352	0.511296	0.496501	0.493872	0.505932
1450	0.515516	0.505242	0.515315	0.499964	0.496304	0.490618	0.511063	0.493304	0.493698	0.503217
1460	0.514866	0.504856	0.515313	0.502089	0.500990	0.489984	0.513923	0.493018	0.496019	0.502331
1470	0.515327	0.505035	0.515799	0.501929	0.501179	0.491076	0.513013	0.495389	0.495796	0.500368
1480	0.514384	0.506611	0.516657	0.500183	0.500976	0.489698	0.510963	0.494912	0.496077	0.502241
1490	0.514684	0.507915	0.514842	0.499300	0.498972	0.489862	0.507811	0.493848	0.497135	0.502108
1500	0.514711	0.507140	0.517052	0.497647	0.499438	0.491520	0.504513	0.494110	0.496879	0.502339
1510	0.518699	0.508748	0.512617	0.499182	0.498686	0.491781	0.507556	0.488936	0.497926	0.506191
1520	0.522363	0.507116	0.513777	0.494399	0.496159	0.489759	0.501844	0.489760	0.499076	0.510626
1530	0.524511	0.506895	0.516685	0.495891	0.494741	0.490046	0.502347	0.488530	0.500512	0.514331
1540	0.527814	0.502572	0.516481	0.495859	0.495128	0.490552	0.497942	0.489029	0.498016	0.515601
1550	0.526254	0.501194	0.520883	0.492171	0.497190	0.492737	0.497681	0.491967	0.494414	0.512821
1560	0.525883	0.503220	0.519545	0.494895	0.498351	0.490340	0.491617	0.491019	0.495083	0.513733
1570	0.524660	0.503210	0.520221	0.494724	0.497861	0.490338	0.488338	0.490457	0.496070	0.514944
