T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2340	0.311254	0.396379	0.350044	0.410059	0.390249	0.379703	0.254309	0.429885	0.292769	0.259073
2350	0.309355	0.392113	0.352828	0.411465	0.390548	0.379836	0.253433	0.431821	0.288328	0.266757
2360	0.309958	0.382535	0.350151	0.415201	0.393710	0.379245	0.251956	0.430244	0.289018	0.271508
2370	0.309939	0.386702	0.358092	0.417753	0.389442	0.378986	0.256386	0.428732	0.289202	0.270060
2380	0.312697	0.390711	0.360973	0.416820	0.395930	0.382627	0.258892	0.425185	0.290755	0.271621
2390	0.307713	0.385269	0.365887	0.417553	0.399641	0.381709	0.258886	0.421258	0.289797	0.272794
2400	0.314969	0.390648	0.369606	0.420973	0.397159	0.391029	0.258104	0.423962	0.291542	0.276526
2410	0.310148	0.403688	0.365135	0.422206	0.395466	0.391616	0.265056	0.431191	0.294110	0.273900
2420	0.315209	0.406666	0.365766	0.423530	0.395836	0.393177	0.266417	0.427370	0.297640	0.270793
2430	0.312270	0.409418	0.366547	0.421614	0.397965	0.390298	0.268759	0.438738	0.296378	0.270513
2440	0.312198	0.407223	0.372252	0.418678	0.396865	0.391851	0.268187	0.440055	0.296541	0.268298
2450	0.313350	0.403107	0.375026	0.420536	0.396361	0.390408	0.267339	0.442422	0.296912	0.270104
2460	0.315150	0.402889	0.369729	0.424064	0.393973	0.388300	0.270224	0.431998	0.297368	0.272410
2470	0.312606	0.407262	0.377151	0.427458	0.397670	0.390212	0.270690	0.429560	0.301663	0.277708
2480	0.314158	0.411752	0.380347	0.427748	0.398194	0.389301	0.268054	0.426951	0.299140	0.274239
2490	0.320205	0.412667	0.383740	0.428543	0.399326	0.389361	0.266081	0.426736	0.303825	0.270271
2500	0.317669	0.408872	0.377374	0.427900	0.402373	0.385237	0.267355	0.432038	0.305206	0.268302
2510	0.317821	0.409594	0.373066	0.430645	0.406997	0.387236	0.268334	0.444405	0.309665	0.264821
2520	0.323798	0.407951	0.383529	0.432158	0.408971	0.392232	0.268728	0.436764	0.310373	0.262017
2530	0.323329	0.414056	0.379806	0.435024	0.407032	0.390022	0.268686	0.443919	0.313114	0.264464
2540	0.324168	0.420968	0.387775	0.433531	0.412587	0.388992	0.265932	0.451703	0.311508	0.263308
2550	0.326031	0.427734	0.384864	0.438005	0.409746	0.380591	0.263908	0.458386	0.310939	0.263439
2560	0.335368	0.428941	0.386690	0.441283	0.404538	0.379186	0.260567	0.451289	0.313719	0.267427
2570	0.337124	0.433202	0.392324	0.442227	0.404294	0.373188	0.258728	0.456824	0.310095	0.271239
2580	0.343095	0.431123	0.395234	0.445274	0.418895	0.377853	0.263301	0.458686	0.318008	0.272430
2590	0.343712	0.433571	0.394511	0.444968	0.415623	0.380438	0.264925	0.463584	0.314403	0.275500
2600	0.345863	0.442873	0.393273	0.451943	0.417322	0.377011	0.271775	0.462420	0.312203	0.282018
2610	0.345570	0.441917	0.395256	0.453874	0.412640	0.377405	0.274704	0.468220	0.316019	0.281909
2620	0.347097	0.445663	0.390743	0.450468	0.415601	0.374905	0.269225	0.469674	0.319083	0.281752
