T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1520	0.049384	0.042860	0.047290	0.047136	0.045969	0.049229	0.048851	0.042744	0.047652	0.049566
1530	0.049394	0.042064	0.052130	0.048436	0.046102	0.051341	0.044131	0.042704	0.049082	0.051054
1540	0.050376	0.046458	0.049081	0.050133	0.049997	0.055211	0.048314	0.041964	0.045891	0.046336
1550	0.049566	0.044087	0.048371	0.051540	0.049626	0.051495	0.047458	0.041580	0.045928	0.046862
1560	0.051020	0.043356	0.048245	0.052981	0.048129	0.053118	0.046986	0.041592	0.048504	0.047077
1570	0.048751	0.040344	0.046123	0.053951	0.050360	0.054598	0.045590	0.042618	0.048223	0.049695
1580	0.045196	0.042227	0.049140	0.051773	0.045393	0.052246	0.044639	0.045271	0.046773	0.048269
1590	0.047019	0.042367	0.047723	0.053458	0.045934	0.048810	0.048144	0.045005	0.046249	0.048808
1600	0.048503	0.041542	0.052090	0.051230	0.044241	0.048372	0.045185	0.048051	0.047163	0.049049
1610	0.050860	0.044376	0.051576	0.053435	0.045881	0.043987	0.048540	0.044093	0.044457	0.048360
1620	0.050534	0.041364	0.053570	0.050792	0.044955	0.043020	0.047954	0.044067	0.044031	0.050027
1630	0.047584	0.045114	0.049920	0.054218	0.044489	0.043003	0.047490	0.044633	0.043947	0.049020
1640	0.049420	0.044668	0.045934	0.058612	0.043835	0.041486	0.047199	0.042755	0.043390	0.049147
1650	0.050153	0.044046	0.045219	0.056470	0.044410	0.042315	0.045585	0.042365	0.048120	0.044807
1660	0.050546	0.043960	0.045606	0.053232	0.045651	0.041377	0.044631	0.044444	0.049617	0.048448
1670	0.047306	0.044315	0.047801	0.054125	0.045678	0.042217	0.044801	0.044214	0.047750	0.045201
1680	0.045639	0.047651	0.046829	0.051048	0.047451	0.041856	0.045153	0.040046	0.048929	0.045454
1690	0.043336	0.042992	0.049494	0.052197	0.052865	0.043429	0.039945	0.037615	0.052133	0.043814
1700	0.041024	0.045692	0.049617	0.052820	0.053165	0.045691	0.043180	0.039726	0.050712	0.045426
1710	0.043740	0.046768	0.048565	0.050996	0.054024	0.042921	0.043983	0.042028	0.048920	0.047819
1720	0.041005	0.043141	0.047689	0.051374	0.054674	0.040719	0.046175	0.046704	0.047833	0.050670
1730	0.038095	0.041943	0.049829	0.050558	0.051223	0.041955	0.048453	0.048881	0.048716	0.057712
1740	0.040915	0.042962	0.051539	0.051799	0.049410	0.041115	0.049352	0.044137	0.049236	0.052994
1750	0.042102	0.042448	0.050793	0.052254	0.050991	0.040923	0.050906	0.042844	0.048079	0.052033
1760	0.039713	0.042766	0.050580	0.052884	0.047753	0.039959	0.051151	0.043939	0.048201	0.057406
1770	0.041600	0.040667	0.049910	0.051335	0.048153	0.036903	0.050850	0.046018	0.047307	0.052077
1780	0.036421	0.042303	0.047440	0.050949	0.046293	0.039417	0.052103	0.047145	0.049797	0.053769
1790	0.035250	0.039980	0.047513	0.048831	0.043875	0.038142	0.046153	0.046832	0.048743	0.053009
1800	0.037654	0.040105	0.046206	0.050268	0.046654	0.037443	0.047069	0.047874	0.048596	0.053783
1810	0.039504	0.040918	0.044158	0.048682	0.045247	0.036550	0.046443	0.045287	0.049276	0.053256
1820	0.040716	0.039684	0.050021	0.047630	0.049597	0.037147	0.049750	0.048103	0.050970	0.057503
1830	0.038754	0.039144	0.050048	0.048754	0.050796	0.035774	0.046417	0.046237	0.052348	0.056670
1840	0.038599	0.038509	0.046549	0.049121	0.051250	0.039632	0.047657	0.049808	0.053040	0.053464
1850	0.046759	0.037379	0.043997	0.049794	0.052941	0.037441	0.046418	0.045754	0.054545	0.049935
1860	0.043008	0.039743	0.046521	0.047732	0.054748	0.040254	0.047060	0.044156	0.051278	0.049398
1870	0.042449	0.041355	0.044906	0.046990	0.053088	0.041096	0.042778	0.043745	0.053552	0.049137
1880	0.044910	0.039586	0.046249	0.045059	0.054469	0.040928	0.046375	0.041198	0.051710	0.049906
1890	0.045772	0.043544	0.044979	0.043579	0.054643	0.041735	0.044185	0.041399	0.052152	0.052122
1900	0.046954	0.040996	0.046573	0.046351	0.053230	0.046856	0.041859	0.041458	0.049306	0.053128
1910	0.045691	0.043364	0.049381	0.045853	0.049328	0.043275	0.042447	0.044007	0.048965	0.054462
1920	0.044963	0.040579	0.049241	0.044425	0.053210	0.043725	0.039853	0.044097	0.050981	0.053853
1930	0.048085	0.042062	0.051255	0.046488	0.048807	0.045314	0.040411	0.044252	0.054403	0.053039
1940	0.046585	0.042949	0.051337	0.046854	0.050628	0.044915	0.041251	0.044067	0.053419	0.051442
1950	0.048384	0.040956	0.047606	0.047634	0.050412	0.042060	0.041703	0.044311	0.048437	0.053692
1960	0.050872	0.044535	0.051913	0.050766	0.053448	0.043402	0.046218	0.042002	0.053774	0.047832
1970	0.048126	0.044855	0.046482	0.051090	0.052306	0.044159	0.047872	0.040774	0.053037	0.043939
1980	0.046991	0.048696	0.044907	0.049349	0.055848	0.044624	0.045161	0.041162	0.052455	0.046914
1990	0.045646	0.050091	0.044875	0.049670	0.055645	0.045189	0.046954	0.041802	0.052636	0.047118
2000	0.045499	0.051173	0.045225	0.050509	0.052132	0.044739	0.046001	0.040296	0.050351	0.048793
2010	0.045857	0.050289	0.046811	0.050982	0.051069	0.040205	0.045597	0.041795	0.052474	0.046068
2020	0.044415	0.048900	0.046436	0.053859	0.049560	0.042595	0.048682	0.044330	0.049729	0.046823
2030	0.043852	0.052372	0.047018	0.052026	0.052992	0.046505	0.046937	0.043122	0.049799	0.050244
2040	0.047208	0.052349	0.048572	0.051828	0.051932	0.045814	0.046779	0.044325	0.051986	0.047735
2050	0.049327	0.051515	0.049733	0.050159	0.054432	0.045402	0.043948	0.044748	0.047912	0.049956
2060	0.046308	0.052627	0.050384	0.049694	0.057928	0.042854	0.046425	0.046687	0.047978	0.048889
2070	0.050353	0.048775	0.048441	0.047947	0.053127	0.044554	0.046035	0.048745	0.049678	0.047300
2080	0.051913	0.044151	0.048831	0.045990	0.053232	0.044113	0.043844	0.047867	0.047556	0.050165
2090	0.052634	0.047089	0.050730	0.045495	0.052644	0.042417	0.047396	0.045076	0.049654	0.049200
2100	0.051098	0.046691	0.044351	0.045950	0.057503	0.042983	0.050182	0.046241	0.047043	0.046725
2110	0.049952	0.049557	0.043747	0.051011	0.054587	0.045729	0.049682	0.047040	0.047092	0.045332
2120	0.049886	0.045067	0.041062	0.049073	0.058062	0.048233	0.048394	0.046696	0.046316	0.043223
2130	0.050707	0.049337	0.043394	0.045966	0.056399	0.045138	0.048592	0.047759	0.046773	0.040397
2140	0.045233	0.046965	0.044912	0.045449	0.056242	0.047524	0.048475	0.050374	0.044319	0.043575
