T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1970	0.041139	0.031781	0.041500	0.030624	0.031606	0.038660	0.038585	0.042799	0.035171	0.038147
1980	0.043253	0.032896	0.035787	0.034061	0.030029	0.037826	0.041790	0.038557	0.033648	0.043734
1990	0.042670	0.034061	0.041685	0.029171	0.033781	0.034452	0.040559	0.038872	0.032260	0.042575
2000	0.050106	0.033855	0.037399	0.026321	0.035936	0.033602	0.039783	0.035279	0.027775	0.042746
2010	0.044613	0.036771	0.041801	0.029555	0.034562	0.036135	0.040322	0.037007	0.032432	0.040957
2020	0.048078	0.033569	0.042280	0.031695	0.036231	0.034970	0.039282	0.034568	0.031385	0.038429
2030	0.047253	0.034179	0.040138	0.029638	0.032000	0.038197	0.036954	0.033855	0.031695	0.043563
2040	0.046758	0.035415	0.039954	0.034293	0.027030	0.043613	0.041598	0.037302	0.033569	0.044936
2050	0.040836	0.033556	0.036626	0.026605	0.033345	0.035335	0.038607	0.034975	0.032129	0.039599
2060	0.041200	0.031606	0.036415	0.034610	0.035325	0.036724	0.033678	0.039174	0.033108	0.039228
2070	0.046284	0.037010	0.037677	0.031606	0.028100	0.034383	0.037794	0.038146	0.033062	0.038929
2080	0.040651	0.034184	0.040559	0.037346	0.032849	0.030624	0.037059	0.028542	0.029597	0.033527
2090	0.046160	0.029975	0.032968	0.033228	0.039580	0.035432	0.032918	0.030075	0.037966	0.035831
2100	0.042397	0.030714	0.035331	0.028542	0.033765	0.032896	0.041131	0.032297	0.031601	0.036469
2110	0.040393	0.027008	0.035987	0.029364	0.033811	0.033670	0.040739	0.039569	0.027568	0.035384
2120	0.039204	0.033318	0.034670	0.032772	0.030442	0.037059	0.036429	0.034149	0.027529	0.034405
2130	0.034723	0.033855	0.041214	0.035216	0.037680	0.037110	0.040882	0.029889	0.032432	0.035077
2140	0.039467	0.032682	0.033246	0.034383	0.032432	0.034179	0.039861	0.037536	0.029018	0.034767
2150	0.037953	0.034610	0.033016	0.029406	0.033439	0.037200	0.037572	0.035436	0.034701	0.033831
2160	0.042923	0.032772	0.033648	0.031695	0.037918	0.029677	0.041504	0.033781	0.032302	0.032896
2170	0.039041	0.034383	0.033670	0.034383	0.035787	0.037494	0.039677	0.035060	0.032343	0.035132
2180	0.039361	0.038435	0.032896	0.028781	0.033811	0.029555	0.039753	0.033879	0.029555	0.035384
2190	0.044699	0.036281	0.033027	0.030245	0.034543	0.033508	0.034568	0.034357	0.033718	0.031606
2200	0.040774	0.034859	0.030204	0.032475	0.037778	0.031601	0.040194	0.036429	0.033610	0.031298
2210	0.044967	0.033569	0.034307	0.027321	0.035585	0.025991	0.036614	0.040011	0.035077	0.029364
2220	0.039650	0.033361	0.034813	0.027321	0.035171	0.033439	0.037291	0.035886	0.035637	0.031606
2230	0.039134	0.034339	0.036529	0.030655	0.036382	0.030095	0.038260	0.038828	0.033602	0.030574
2240	0.039334	0.032516	0.031695	0.032646	0.034610	0.031560	0.039937	0.041490	0.040407	0.030939
2250	0.036360	0.027980	0.033927	0.027397	0.035637	0.031475	0.036503	0.040715	0.033345	0.030488
2260	0.039778	0.034859	0.030670	0.033444	0.038421	0.030799	0.039522	0.034719	0.033927	0.033228
2270	0.046013	0.033027	0.034222	0.035981	0.035936	0.034017	0.040393	0.030851	0.036757	0.030488
2280	0.041490	0.031202	0.032896	0.029745	0.035886	0.031208	0.035132	0.032000	0.032918	0.036084
2290	0.034515	0.027980	0.031475	0.030119	0.037445	0.033318	0.032682	0.034719	0.034199	0.033556
2300	0.041622	0.031518	0.033981	0.035029	0.031954	0.033296	0.037536	0.032302	0.032369	0.035736
2310	0.043043	0.035015	0.033108	0.036071	0.034543	0.034247	0.031464	0.034199	0.032816	0.038720
2320	0.046231	0.032044	0.028183	0.030895	0.036281	0.036027	0.035384	0.039569	0.030714	0.036084
2330	0.038281	0.030304	0.034669	0.032000	0.036281	0.030757	0.034620	0.038058	0.036177	0.038421
2340	0.041685	0.033062	0.035103	0.034133	0.030431	0.035723	0.036575	0.031560	0.027529	0.032149
2350	0.045720	0.030981	0.029933	0.034061	0.035335	0.033765	0.042073	0.031695	0.031954	0.036675
2360	0.039323	0.032858	0.034656	0.027397	0.029446	0.040536	0.035586	0.031202	0.034087	0.039414
2370	0.038473	0.030119	0.034017	0.030878	0.035279	0.039216	0.037656	0.027568	0.036821	0.040174
2380	0.041921	0.034928	0.032898	0.030878	0.033181	0.030017	0.035331	0.030162	0.031518	0.044921
