T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2330	0.320238	0.343191	0.316967	0.386113	0.256622	0.352644	0.349646	0.404659	0.358419	0.325598
2340	0.316256	0.340266	0.317165	0.386553	0.254741	0.356747	0.354882	0.405452	0.362124	0.323905
2350	0.310160	0.336343	0.314974	0.377130	0.254208	0.359960	0.348874	0.409758	0.360213	0.323491
2360	0.302379	0.339515	0.314670	0.378024	0.258227	0.366134	0.343550	0.409501	0.359540	0.323905
2370	0.301895	0.338503	0.321148	0.379995	0.253026	0.361090	0.341510	0.404166	0.357824	0.324224
2380	0.301279	0.333344	0.326113	0.378006	0.256982	0.356035	0.345630	0.399203	0.355119	0.323108
2390	0.306885	0.337068	0.324760	0.381300	0.256556	0.355476	0.344564	0.399749	0.353368	0.323906
2400	0.307642	0.337408	0.317616	0.374713	0.261591	0.356173	0.339176	0.400895	0.353819	0.325801
2410	0.307059	0.347699	0.323690	0.373152	0.259332	0.356293	0.339117	0.405554	0.353595	0.328075
2420	0.306591	0.341649	0.324454	0.372004	0.260952	0.357054	0.336588	0.400551	0.353073	0.327405
2430	0.303093	0.337736	0.323729	0.373088	0.256980	0.361241	0.335926	0.398384	0.350739	0.329359
2440	0.300244	0.333553	0.325528	0.365893	0.265495	0.361981	0.339378	0.399173	0.349825	0.327439
2450	0.302622	0.337372	0.323213	0.365351	0.266567	0.363185	0.338965	0.405929	0.351086	0.327300
2460	0.302392	0.331888	0.322832	0.362008	0.268155	0.350254	0.335962	0.409948	0.350111	0.331100
2470	0.303488	0.339007	0.325639	0.363028	0.267459	0.356253	0.332565	0.411577	0.354516	0.329102
2480	0.315022	0.338680	0.324783	0.355788	0.272746	0.352401	0.331553	0.410068	0.358242	0.329029
2490	0.315871	0.339423	0.328586	0.348934	0.273563	0.357338	0.329591	0.412702	0.356818	0.328520
2500	0.316079	0.338289	0.325477	0.346109	0.277268	0.358357	0.332617	0.417628	0.359885	0.328770
2510	0.319404	0.340401	0.322170	0.338473	0.279034	0.357311	0.330661	0.407215	0.360920	0.326555
2520	0.323739	0.340592	0.323227	0.331575	0.290789	0.347946	0.326608	0.399157	0.358188	0.331499
2530	0.318466	0.343903	0.311523	0.327554	0.292740	0.355537	0.328751	0.401294	0.361386	0.328822
2540	0.323859	0.338504	0.314433	0.323582	0.297599	0.351517	0.330205	0.408652	0.364093	0.327718
2550	0.321728	0.343441	0.323234	0.319433	0.291931	0.348271	0.332559	0.401129	0.369861	0.324135
2560	0.325398	0.346556	0.323665	0.316907	0.283881	0.350457	0.332054	0.393899	0.371372	0.322337
2570	0.333528	0.347706	0.327228	0.322822	0.276003	0.347900	0.331821	0.390141	0.376749	0.322356
2580	0.330222	0.348226	0.332980	0.327239	0.273623	0.349637	0.333784	0.386781	0.377023	0.325510
2590	0.328243	0.349588	0.338960	0.327043	0.274331	0.350277	0.333825	0.386769	0.375639	0.326808
2600	0.322619	0.349516	0.337870	0.328691	0.274527	0.348647	0.330963	0.384426	0.370282	0.326024
