T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1850	0.098132	0.050235	0.124661	0.102255	0.073828	0.016667	0.020210	0.017457	0.161212	0.082654
1860	0.103361	0.054416	0.129079	0.102757	0.072941	0.016238	0.019369	0.016343	0.154548	0.081020
1870	0.103409	0.057590	0.119214	0.100925	0.072782	0.015873	0.023567	0.018614	0.146875	0.083528
1880	0.109945	0.067722	0.115862	0.100788	0.078165	0.016013	0.025067	0.021848	0.141438	0.084250
1890	0.121222	0.076189	0.123138	0.099680	0.072847	0.016759	0.024964	0.018691	0.142734	0.089683
1900	0.120169	0.074798	0.120610	0.105146	0.074644	0.016361	0.027250	0.019481	0.139539	0.081205
1910	0.115082	0.076298	0.123858	0.107984	0.073918	0.015003	0.026733	0.021261	0.154781	0.065454
1920	0.115771	0.072578	0.126451	0.103716	0.073207	0.013528	0.021392	0.023306	0.145400	0.073935
1930	0.110912	0.074170	0.126381	0.096421	0.075646	0.015258	0.019358	0.026025	0.131894	0.084434
1940	0.114964	0.079440	0.129883	0.096204	0.077883	0.012507	0.021753	0.026890	0.136603	0.087933
1950	0.107897	0.085671	0.134994	0.100242	0.079920	0.012436	0.021925	0.026565	0.136454	0.095672
1960	0.102390	0.081485	0.139189	0.099471	0.075493	0.014987	0.022719	0.025574	0.139127	0.103063
1970	0.101525	0.085860	0.142227	0.109853	0.078212	0.014329	0.017749	0.023103	0.132940	0.103417
1980	0.100191	0.086968	0.140835	0.109601	0.077268	0.014858	0.020552	0.021724	0.146451	0.125616
1990	0.105280	0.086981	0.134436	0.109393	0.071261	0.013817	0.020434	0.024042	0.152638	0.127734
2000	0.105294	0.082913	0.133724	0.103915	0.071553	0.013277	0.022959	0.024572	0.154547	0.124962
2010	0.114674	0.079126	0.131737	0.113166	0.074019	0.013522	0.024080	0.024794	0.150432	0.136846
2020	0.117279	0.084800	0.140757	0.115971	0.078442	0.014842	0.022979	0.028119	0.145369	0.143131
2030	0.121381	0.082731	0.145856	0.114362	0.078711	0.018452	0.026917	0.022542	0.137916	0.153576
2040	0.121008	0.072487	0.143280	0.115427	0.085936	0.018273	0.023931	0.033687	0.130276	0.144646
2050	0.127515	0.079326	0.144006	0.125441	0.083371	0.016048	0.019171	0.039678	0.129363	0.143814
2060	0.125116	0.074965	0.149903	0.123555	0.084139	0.016237	0.018534	0.037817	0.125107	0.137420
2070	0.127884	0.072724	0.158432	0.121945	0.087544	0.019665	0.020329	0.041917	0.126279	0.137877
2080	0.127976	0.071745	0.163518	0.121626	0.090355	0.021074	0.018778	0.045569	0.124405	0.124741
2090	0.134428	0.076142	0.172479	0.123782	0.090527	0.024388	0.017776	0.048787	0.124323	0.135406
2100	0.136605	0.073308	0.164223	0.132254	0.096916	0.026390	0.017110	0.053018	0.124704	0.131653
2110	0.135435	0.071593	0.169874	0.121080	0.103698	0.029627	0.017337	0.054476	0.115356	0.128545
2120	0.132492	0.073761	0.161328	0.127735	0.105659	0.035748	0.018048	0.057219	0.116534	0.136548
