T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1710	0.002800	0.008300	0.005000	0.000600	0.006200	0.002900	0.001500	0.007500	0.005400	0.003800
1720	0.003300	0.010100	0.003700	0.000800	0.004800	0.002500	0.000700	0.004600	0.006400	0.008000
1730	0.005100	0.010100	0.008000	0.004800	0.005200	0.001600	0.000600	0.002900	0.006100	0.004000
1740	0.004400	0.007100	0.006200	0.004800	0.011300	0.002100	0.001100	0.003900	0.003700	0.003700
1750	0.006400	0.008800	0.004000	0.003200	0.005200	0.005800	0.003400	0.006000	0.010600	0.002400
1760	0.004500	0.005600	0.003500	0.002800	0.005500	0.005200	0.002900	0.005000	0.008500	0.002700
1770	0.004100	0.006700	0.003100	0.005000	0.004700	0.007300	0.009700	0.006200	0.009100	0.005700
1780	0.003400	0.006600	0.003200	0.002600	0.008900	0.004700	0.003700	0.003200	0.005300	0.004700
1790	0.004100	0.004800	0.001000	0.001100	0.005800	0.001700	0.002800	0.006200	0.006100	0.002800
1800	0.003600	0.004100	0.001800	0.000400	0.002200	0.006600	0.004200	0.003700	0.006600	0.002500
1810	0.003500	0.006200	0.001100	0.001200	0.003100	0.006500	0.003500	0.005400	0.006200	0.002700
1820	0.003700	0.003500	0.004000	0.000900	0.004400	0.003500	0.002100	0.004800	0.008600	0.000800
1830	0.004300	0.007000	0.002600	0.000700	0.004500	0.005300	0.003500	0.004500	0.010300	0.000900
1840	0.004600	0.005700	0.003500	0.001300	0.005400	0.008100	0.001200	0.005400	0.010900	0.000700
1850	0.005600	0.007100	0.001100	0.001500	0.004000	0.005900	0.002400	0.005400	0.007900	0.000600
1860	0.004900	0.007900	0.001700	0.002800	0.005200	0.004500	0.000400	0.006000	0.007100	0.002400
1870	0.005700	0.004600	0.003200	0.001700	0.002200	0.008400	0.001200	0.007700	0.004100	0.003400
1880	0.004800	0.004700	0.001300	0.003700	0.003400	0.005100	0.001400	0.006000	0.005400	0.004500
1890	0.005600	0.005800	0.009300	0.004900	0.001800	0.008500	0.000800	0.008700	0.004200	0.003200
1900	0.005300	0.007800	0.007700	0.004000	0.002300	0.006200	0.000700	0.002400	0.003700	0.003700
1910	0.005400	0.005700	0.004400	0.005100	0.005300	0.003600	0.001500	0.004000	0.003500	0.003700
1920	0.005400	0.003100	0.001600	0.005700	0.005500	0.006000	0.001400	0.005700	0.006900	0.004000
1930	0.005700	0.005300	0.002500	0.005600	0.004800	0.007700	0.003200	0.004500	0.005900	0.004300
1940	0.006500	0.006600	0.010700	0.009900	0.004200	0.003600	0.004700	0.007400	0.007600	0.005100
1950	0.004700	0.005000	0.006600	0.005700	0.001600	0.003100	0.006800	0.009200	0.005500	0.004800
1960	0.006400	0.005200	0.003100	0.005900	0.002300	0.001300	0.006000	0.007600	0.008200	0.004100
1970	0.006400	0.004300	0.002900	0.003200	0.004700	0.002600	0.004300	0.006200	0.002900	0.001600
1980	0.006800	0.004000	0.003200	0.004800	0.002300	0.001800	0.007000	0.003300	0.003100	0.003100
1990	0.006000	0.003600	0.004100	0.003600	0.002100	0.001900	0.007900	0.004900	0.002200	0.004000
2000	0.004800	0.003300	0.003000	0.001100	0.001500	0.001800	0.006500	0.003100	0.003400	0.004400
2010	0.005500	0.007200	0.003300	0.002700	0.002200	0.001600	0.005500	0.005900	0.003200	0.004900
2020	0.005500	0.009900	0.004400	0.004000	0.008400	0.007700	0.004800	0.005800	0.000900	0.005500
2030	0.004500	0.008700	0.003200	0.004700	0.006000	0.008300	0.004600	0.002200	0.001200	0.006300
2040	0.007300	0.007100	0.003700	0.003600	0.001800	0.005200	0.004700	0.001800	0.001200	0.007000
2050	0.005500	0.005600	0.003700	0.003700	0.001400	0.003900	0.005000	0.001800	0.011900	0.006900
2060	0.006300	0.006200	0.002100	0.003800	0.001000	0.003700	0.007300	0.001200	0.006800	0.005600
2070	0.005200	0.004300	0.002600	0.004200	0.002700	0.002500	0.010200	0.003000	0.005900	0.006600
2080	0.003700	0.006600	0.002400	0.004900	0.001600	0.001700	0.006900	0.003000	0.005100	0.004200
2090	0.004400	0.007500	0.007800	0.003700	0.004700	0.001900	0.005900	0.004200	0.003100	0.002100
2100	0.003900	0.009000	0.004200	0.004400	0.003500	0.003300	0.004300	0.003600	0.005700	0.004200
2110	0.003800	0.007900	0.003300	0.004900	0.002200	0.002600	0.007000	0.008300	0.003100	0.003900
2120	0.004500	0.011400	0.012500	0.006600	0.002000	0.002000	0.005800	0.005300	0.001100	0.002800
2130	0.006200	0.011400	0.006300	0.007700	0.001500	0.002100	0.005100	0.009300	0.002100	0.002000
2140	0.007000	0.014000	0.005100	0.004800	0.006100	0.005500	0.006600	0.007900	0.001900	0.001800
2150	0.007000	0.011900	0.005700	0.006000	0.008500	0.003300	0.004600	0.006600	0.002400	0.000900
2160	0.008700	0.012600	0.004400	0.006700	0.004400	0.002300	0.003600	0.005200	0.001700	0.000500
2170	0.007000	0.008900	0.005200	0.007700	0.008500	0.002000	0.007400	0.003500	0.001200	0.000800
2180	0.009200	0.006700	0.005800	0.010300	0.005400	0.003200	0.004800	0.006200	0.002700	0.000700
2190	0.009300	0.006300	0.006900	0.007100	0.005300	0.002700	0.007100	0.007700	0.005300	0.001000
2200	0.007400	0.009100	0.007300	0.006800	0.005400	0.002000	0.006100	0.006400	0.004000	0.001600
2210	0.007200	0.006700	0.007300	0.005100	0.002300	0.002300	0.003800	0.004300	0.004300	0.001500
2220	0.007900	0.005800	0.007700	0.004300	0.003400	0.003100	0.002200	0.007700	0.003200	0.001100
2230	0.004800	0.004800	0.007900	0.003500	0.002800	0.004700	0.002000	0.010000	0.002800	0.002200
2240	0.006700	0.007700	0.007800	0.002200	0.001500	0.005400	0.002200	0.010000	0.002000	0.002200
