T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1230	0.128153	0.147937	0.135742	0.139583	0.144918	0.132269	0.140132	0.136516	0.141421	0.137128
1240	0.129817	0.144207	0.130919	0.143267	0.143481	0.134557	0.138848	0.141010	0.146529	0.141689
1250	0.129689	0.147809	0.129648	0.138130	0.145361	0.128264	0.144697	0.135993	0.140364	0.141576
1260	0.130011	0.142100	0.126608	0.144038	0.142730	0.131262	0.141790	0.136961	0.142390	0.139392
1270	0.127115	0.141010	0.130064	0.142244	0.144322	0.131221	0.136434	0.134706	0.147705	0.137598
1280	0.124436	0.145058	0.127134	0.142222	0.139825	0.128792	0.142104	0.137851	0.144342	0.136541
1290	0.124660	0.142008	0.130767	0.143284	0.143615	0.130912	0.141831	0.130478	0.142879	0.133141
1300	0.120056	0.146717	0.129704	0.144805	0.143099	0.128927	0.139505	0.135246	0.138305	0.135066
1310	0.119951	0.146979	0.134722	0.137310	0.145378	0.131494	0.139815	0.135352	0.146022	0.129860
1320	0.116263	0.142690	0.126293	0.137238	0.152595	0.129727	0.138288	0.136996	0.150068	0.132262
1330	0.120966	0.152117	0.130737	0.137419	0.145953	0.129588	0.134121	0.132013	0.146564	0.134747
1340	0.117198	0.139717	0.125190	0.142618	0.145580	0.131148	0.136336	0.132258	0.148925	0.133564
1350	0.117330	0.138060	0.124973	0.136550	0.144543	0.127649	0.134921	0.130809	0.146194	0.136828
1360	0.119852	0.140616	0.121033	0.141124	0.140284	0.127429	0.133228	0.130747	0.147171	0.132823
1370	0.116911	0.145145	0.120816	0.139575	0.134751	0.125694	0.133718	0.132251	0.147212	0.136274
1380	0.113965	0.143720	0.120170	0.137818	0.140635	0.123112	0.137023	0.123960	0.144890	0.136711
1390	0.118505	0.142578	0.118857	0.137851	0.135330	0.123744	0.135244	0.128527	0.145445	0.136415
1400	0.117825	0.139671	0.114666	0.132625	0.130564	0.126999	0.133075	0.124457	0.140945	0.136940
1410	0.115723	0.141101	0.120604	0.136074	0.135769	0.120543	0.131412	0.124875	0.134222	0.138212
1420	0.116259	0.140373	0.122361	0.138447	0.131346	0.128211	0.130588	0.124568	0.137813	0.134227
1430	0.119165	0.136323	0.125577	0.131854	0.132122	0.123140	0.133657	0.126154	0.134743	0.132125
1440	0.118802	0.136601	0.120721	0.137285	0.134590	0.125678	0.133643	0.129109	0.142058	0.131785
1450	0.119340	0.145363	0.116887	0.135752	0.131996	0.119743	0.133815	0.126165	0.136329	0.135923
1460	0.116548	0.138891	0.124283	0.134372	0.132904	0.125623	0.132510	0.123892	0.138569	0.131743
1470	0.116731	0.137375	0.118858	0.133706	0.130771	0.119598	0.129407	0.124161	0.137008	0.135062
1480	0.118090	0.139631	0.118335	0.135765	0.127079	0.126479	0.129357	0.126566	0.134401	0.132568
1490	0.120169	0.134784	0.119620	0.133682	0.130444	0.123676	0.136477	0.124972	0.141296	0.133354
1500	0.118671	0.138941	0.117721	0.135147	0.128179	0.121080	0.134330	0.121213	0.131469	0.130942
1510	0.115940	0.134840	0.116333	0.135140	0.131203	0.120314	0.133792	0.119182	0.132625	0.134956
1520	0.114178	0.136578	0.122213	0.134511	0.130756	0.120359	0.134269	0.123270	0.135129	0.124203
1530	0.118094	0.138639	0.124955	0.128830	0.129089	0.124274	0.134521	0.117203	0.131638	0.130780
1540	0.116582	0.137011	0.125175	0.135170	0.128660	0.121833	0.131621	0.117972	0.134520	0.129095
1550	0.114743	0.134650	0.116359	0.128406	0.125493	0.116157	0.140503	0.120323	0.132628	0.123590
1560	0.114330	0.130174	0.118339	0.132426	0.126156	0.119976	0.133920	0.117159	0.125077	0.126142
1570	0.117525	0.133888	0.117047	0.133877	0.129283	0.117679	0.129515	0.122054	0.130138	0.123830
1580	0.119246	0.137515	0.119981	0.124990	0.127331	0.117284	0.132204	0.117910	0.126201	0.122237
1590	0.115697	0.134085	0.118673	0.124129	0.125803	0.116902	0.130667	0.120690	0.128115	0.124391
